field	id	name	foundations	alternative_foundations	mechanism	operating_requirement	consequence
D09	autonomous_ground_transport	Autonomous Ground Transport	robotic_task_planning,robotic_sensor_fusion,road_motor_vehicles	[]	Operate a vehicle within a demonstrated bounded driving environment	Qualified platforms, sensing, control, maintenance and intervention arrangements	Provide selected transport service while unsupported conditions stop autonomous operation
D09	transport_network_resilience	Transport-Network Resilience	road_condition_surveys,freight_route_optimization	[]	Prepare tested alternatives for loss of critical links, terminals or suppliers	Actual spare routes or capacity, information and repair resources	Recover some transport service after disruption at the cost of reserved capacity
D10	paddle_propulsion_practice	Paddle-Propulsion Practice	river_craft,hafted_tools	[]	Match hand-held paddle strokes and craft loading to observed water conditions	Suitable craft, paddles, trained occupants and usable water	Control small-craft motion within human endurance and current limits
D10	coordinated_oar_banks	Coordinated Oar Banks	river_craft,crew_handoffs	"[[""formation_drill"", ""labor_rotations""]]"	Coordinate multiple supported oars as a sustained propulsion system	Fitted vessels, oars, rowers, provisions and practiced timing	Provide controllable crew-powered movement with high labor and food demand
D10	steering_oar_design	Steering-Oar Design	river_craft,lever_moments	[]	Use a supported steering surface to control a vessel's heading	Suitable craft, steering equipment and practiced operators	Improve controlled maneuvering within speed and water-condition limits
D10	sternpost_rudders	Sternpost Rudders	hull_seam_caulking,lever_moments	[]	Mount a steerable submerged surface at a qualified stern structure	Suitable hull, fittings, control linkage and maintenance	Offer a different steering arrangement with draft, damage and loading constraints
D10	marine_anchor_systems	Marine Anchor Systems	rope_laying,river_craft	[]	Hold a vessel through qualified anchoring equipment matched to bottom and loads	Anchors, line or chain, suitable seabed and trained handling	Maintain selected positions while weather or poor holding ground can cause dragging
D10	bilge_pumping_systems	Bilge-Pumping Systems	mine_drainage	"[[""crank_linkages"", ""pressure_pipe_jointing""]]"	Collect and remove accumulated water from a vessel through maintained pumping paths	Qualified pumps, energy or crew effort and accessible inspection	Manage bounded leakage without saving a hull whose inflow exceeds capacity
D10	ballast_trim_management	Ballast-and-Trim Management	displacement_buoyancy,centers_of_mass	[]	Adjust movable ballast and cargo distribution within a vessel's qualified limits	Suitable tanks or ballast, load records and trained crew	Maintain supported trim while reducing payload or adding handling work
D10	ship_stability_assessment	Ship-Stability Assessment	displacement_buoyancy,centers_of_mass,structural_load_testing	[]	Assess how a loaded vessel responds to heel and changing buoyancy geometry	Qualified calculations, inclining or equivalent evidence and loading records	Define a supported loading envelope rather than assuming all floating hulls are stable
D10	watertight_subdivision	Watertight Subdivision	hull_seam_caulking,hydrostatic_pressure	[]	Separate hull volumes with qualified watertight boundaries and closures	Suitable construction, maintained seals and verified penetrations	Limit some flooding spread while damaged stability and closure failures remain
D10	shipboard_damage_control	Shipboard Damage Control	bilge_pumping_systems,crew_handoffs	[]	Train crews to assess damage and preserve supported essential ship functions	Trained teams, available equipment, supplies and actual access	Contain some damage while severe fire, flooding or structural loss can overwhelm response
D10	dry_dock_services	Dry-Dock Services	mine_drainage,structural_load_testing	[]	Support a vessel out of water for inspected hull access	Suitable dock or lift, blocking, pumping or lifting capacity and skilled crews	Permit submerged-hull work within facility size and support limits
D10	hull_condition_surveys	Hull-Condition Surveys	hull_seam_caulking,measurement_uncertainty	[]	Record hull wear, damage and material condition through repeatable inspection	Qualified surveyors, access and dated evidence	Identify repair needs without equating a certificate with permanent seaworthiness
D10	marine_antifouling_practice	Marine Antifouling Practice	hull_condition_surveys,biological_reference_collections	[]	Evaluate surfaces or cleaning methods against observed marine growth	Qualified materials or cleaning access, labor and environmental controls	Reduce some drag and fouling while treatment wear and ecological effects remain
D10	sail_plan_balance	Sail-Plan Balance	sail_seaming,mast_making,centers_of_mass	[]	Arrange sail and hull forces within a vessel's controllable operating range	Qualified sails, rigging, steering and seamanship trials	Change sailing behavior while stability and handling burdens constrain sail area
D10	fore_and_aft_rigging	Fore-and-Aft Rigging	standing_running_rigging,sail_plan_balance	[]	Arrange sails chiefly along the vessel's length with compatible handling gear	Suitable masts, sails, rigging and trained crews	Offer distinct windward and handling characteristics with hull-dependent tradeoffs
D10	square_sail_handling	Square-Sail Handling	standing_running_rigging,sail_plan_balance	[]	Coordinate yard-supported sail handling as a trained shipboard system	Qualified rig, crew, maintained gear and suitable operating space	Use a distinct sailing rig whose crew and maneuver demands differ from alternatives
D10	reefing_arrangements	Reefing Arrangements	sail_seaming,standing_running_rigging	[]	Provide controlled reduction of exposed sail under changing conditions	Suitable sail and handling gear, crew practice and inspected fittings	Adapt sail effort while heavy weather can still exceed safe handling capacity
D10	sailing_maneuver_practice	Sailing-Maneuver Practice	sail_plan_balance	"[[""steering_oar_design"", ""sternpost_rudders""]]"	Train controlled course changes under interacting wind, water and hull behavior	A qualified sailing vessel, practiced crew and usable maneuvering space	Reach supported courses while failed maneuvers cost time and can expose hazards
D10	lead_line_sounding	Lead-Line Sounding	cordage,standard_measures	[]	Measure local water depth with an observed weighted line	Sounding gear, a working platform and recorded water conditions	Reveal sampled depth while intervening seabed and changing water levels remain uncertain
D10	hydrographic_charting	Hydrographic Charting	lead_line_sounding,geometric_survey	[]	Relate measured depths and shoreline features to a stated spatial reference	Survey craft, instruments, records and repeated observations	Provide dated navigation evidence rather than permanent knowledge of all underwater hazards
D10	magnetic_compass_navigation	Magnetic-Compass Navigation	stone_sorting,wayfinding_stars	[]	Use a tested magnetic direction indicator as a navigation reference	Suitable magnetic material, mounting and comparison observations	Provide a heading reference whose errors depend on location and nearby materials
D10	compass_deviation_assessment	Compass-Deviation Assessment	magnetic_compass_navigation,experimental_controls	[]	Measure vessel-associated differences between indicated and reference headings	Installed compass, independent references and maintained records	Correct some local errors while changes in equipment or loading can invalidate corrections
D10	celestial_altitude_navigation	Celestial-Altitude Navigation	wayfinding_stars,trigonometry	[]	Relate observed celestial angles to position under an explicit reference model	Suitable angular instruments, horizon access and reference information	Estimate position components with visibility and measurement limits
D10	marine_sextant_design	Marine Sextant Design	experimental_optics,dimensional_metrology	[]	Use a calibrated reflecting angular instrument for observations from a moving platform	Qualified optics, frame, scale and trained observers	Improve suitable angular measurements while horizon and calibration errors remain
D10	marine_speed_logging	Marine Speed Logging	cordage,measured_kinematics	[]	Measure vessel motion relative to water through a calibrated logging method	Qualified instruments, timing and crew observations	Estimate speed through water without assuming it equals motion over ground
D10	dead_reckoning_navigation	Dead-Reckoning Navigation	marine_speed_logging,route_memory	[]	Accumulate estimated motion from a previous known position	Heading and speed observations, elapsed time and maintained records	Continue position estimation between fixes while uncertainty grows
D10	marine_timekeeping	Marine Timekeeping	mechanical_oscillation,dimensional_metrology,precision_thermometry	[]	Maintain a characterized time reference despite a vessel's motion and environment	Qualified timekeepers, maintenance and rate assessment	Carry useful reference time while drift and failure remain measurable limits
D10	longitude_by_reference_time	Longitude by Reference Time	marine_timekeeping,celestial_altitude_navigation	[]	Compare observed local time with a carried reference to estimate longitude	Reliable reference time, observations and qualified interpretation	Add a longitudinal fix with timekeeping and observation uncertainty
D10	nautical_almanac_compilation	Nautical-Almanac Compilation	wayfinding_stars,formal_archives	"[[""place_value"", ""numerical_integration""]]"	Compile and distribute dated predicted celestial positions for navigation	Qualified observations, calculations, publication and correction records	Support consistent celestial reductions while model and distribution errors remain
D10	lunar_distance_navigation	Lunar-Distance Navigation	marine_sextant_design,nautical_almanac_compilation,trigonometry	[]	Infer a time reference from qualified relative celestial-angle observations	Suitable instruments, tables, clear observations and skilled calculation	Provide an alternative longitude method with substantial observation and calculation burden
D10	tidal_port_planning	Tidal-Port Planning	seasonal_patterns,lead_line_sounding	[]	Relate repeated water-level observations to usable port access windows	Maintained local observations, schedules and vessel draft records	Plan supported arrivals while unusual water levels can invalidate predictions
D10	weather_route_assessment	Weather-Route Assessment	seasonal_patterns,regional_maps	[]	Compare a vessel's capabilities with observed or forecast route conditions	Weather evidence, trained navigators and a maintained vessel	Choose lower-risk or faster supported routes while forecasts and conditions remain uncertain
D10	lighthouse_navigation_services	Lighthouse Navigation Services	route_memory,agreed_signal_codes	[]	Maintain an identifiable coastal light as a shared navigation reference	Suitable site, light apparatus, fuel or power and keepers	Provide local position evidence when visible without replacing charts or navigation skill
D10	buoyage_systems	Buoyage Systems	marine_anchor_systems,agreed_signal_codes	[]	Mark surveyed water routes or hazards with maintained recognizable aids	Suitable buoys, moorings, charts and inspection crews	Guide local navigation while displaced or missing aids can mislead
D10	harbor_pilotage	Harbor Pilotage	hydrographic_charting,route_memory	[]	Provide qualified local navigation expertise for arriving or departing vessels	Available pilots, communication, transfer craft and current local knowledge	Access difficult ports after scheduling and service costs
D10	harbor_dredging	Harbor Dredging	hydrographic_charting,counterweight_cranes	[]	Remove and manage selected bottom material to maintain a qualified channel	Dredging equipment, disposal arrangements, power and repeated surveys	Maintain supported depth while sediment return and ecological effects create recurring costs
D10	quay_load_handling	Quay Load Handling	counterweight_cranes,structural_load_testing,material_accounting	[]	Transfer cargo between vessel and shore through qualified load paths	Suitable quay, cranes or manual systems, trained workers and storage space	Move cargo at a finite handling rate within vessel and shore load limits
D10	port_berth_scheduling	Port-Berth Scheduling	quay_load_handling,freight_waybill_tracking	[]	Allocate berths and cargo-handling resources against actual arrivals and vessel needs	Current reports, compatible berths, staff and revisable schedules	Reduce some idle time while late arrivals and finite capacity still create queues
D10	scheduled_ferry_services	Scheduled Ferry Services	river_craft,route_memory,crew_handoffs	[]	Provide recurring transport across a water crossing using qualified craft and landings	Vessels, crews, landing access and operating funds	Connect separated routes with weather, queue and loading limits
D10	roll_on_roll_off_loading	Roll-On/Roll-Off Loading	ship_stability_assessment,road_motor_vehicles	[]	Transfer wheeled loads through a qualified vessel-ramp and securing arrangement	Suitable vessels, ramps, terminals and trained loading crews	Reduce some cargo handling while openings, stability and terminal compatibility impose constraints
D10	container_ship_integration	Container-Ship Integration	standard_freight_units,ship_stability_assessment,quay_load_handling	[]	Integrate standardized freight units with ship structure, stowage and securing	Qualified vessels, handling terminals, securing gear and loading plans	Carry intermodal freight at scale while stability, stack loads and port access limit use
D10	screw_propeller_propulsion	Screw-Propeller Propulsion	rotational_dynamics	"[[""steam_propulsion"", ""internal_combustion"", ""electric_motors""]]"	Transfer shaft work to water through a qualified rotating propeller	Suitable propeller, shafting, powerplant and maintained bearings	Provide powered thrust with hull, efficiency and damage tradeoffs
D10	propeller_cavitation_assessment	Propeller-Cavitation Assessment	screw_propeller_propulsion,hydrostatic_pressure	[]	Measure conditions where local pressure changes generate damaging or efficiency-limiting vapor cavities	Qualified observation, trials and operating records	Identify a supported operating envelope without eliminating cavitation under every condition
D10	controllable_pitch_propellers	Controllable-Pitch Propellers	screw_propeller_propulsion,precision_machinery	[]	Adjust propeller blade angle through a qualified hub mechanism	Suitable machinery, controls, seals and maintenance	Change thrust behavior over supported conditions while adding mechanical complexity
D10	marine_diesel_machinery	Marine Diesel Machinery	internal_combustion,screw_propeller_propulsion	[]	Integrate a qualified compression-ignition powerplant with a vessel's propulsion and services	Suitable engines, fuel handling, cooling, trained crews and repair capacity	Provide ship power with recurring fuel, maintenance and emission constraints
D10	electric_ship_propulsion	Electric Ship Propulsion	electric_motors,screw_propeller_propulsion,cable_insulation	[]	Provide controlled marine shaft power through an electrically supplied drive	Qualified drive, actual generation or storage, cooling and electrical protection	Separate some propulsion arrangement choices from prime-mover placement while power losses remain
D10	marine_ice_navigation	Marine Ice Navigation	weather_route_assessment,hydrographic_charting	[]	Assess observed ice conditions against a vessel's demonstrated operating limits	Qualified observations, trained crews and suitable support	Select supported routes while changing ice can close access or trap vessels
D10	icebreaking_hull_design	Icebreaking-Hull Design	ship_stability_assessment,structural_steel,cyclic_fatigue	[]	Design hull structure and form for a declared ice-interaction envelope	Qualified hull, adequate propulsion, testing and specialist maintenance	Open or traverse selected ice conditions at high energy and structural cost
D10	marine_echo_sounding	Marine Echo Sounding	mechanical_oscillation,electrical_measurement	[]	Infer depth from calibrated acoustic travel measurements	Qualified transducer, timing, sound-speed assumptions and position records	Map sampled depth with reflection, sound-speed and coverage limits
D10	marine_radar_piloting	Marine Radar Piloting	pulse_radar_observation,hydrographic_charting	[]	Interpret marine radar observations alongside navigation references and vessel motion	Qualified radar, maintained references and trained operators	Support navigation in some reduced-visibility conditions while clutter and misidentification remain
D10	satellite_navigation	Satellite Navigation	orbital_dynamics,frequency_stabilization,statistical_inference	[]	Estimate receiver position from characterized satellite signals and timing references	Operating constellation, clocks, receiver, corrections and usable signal geometry	Provide position estimates where signals are usable without revealing unobserved world information
D10	maritime_distress_coordination	Maritime Distress Coordination	agreed_signal_codes,harbor_pilotage,emergency_care_systems	[]	Relay distress information and coordinate available rescue resources	Actual reports, staffed coordination, suitable craft and reachable conditions	Improve organized response while distance and weather can prevent rescue
D10	marine_salvage_lifting	Marine Salvage Lifting	displacement_buoyancy,counterweight_cranes,ship_stability_assessment	[]	Recover supported submerged or stranded loads through qualified lifting arrangements	Specialist equipment, surveyed loads, access and trained crews	Recover some equipment or clear access while unstable or oversized loads remain beyond capacity
D10	diving_support_services	Diving Support Services	hydrostatic_pressure,clinical_referral_networks	[]	Provide qualified personnel and life-support arrangements for supported underwater work	Certified equipment, trained teams, monitoring and appropriate emergency support	Permit bounded underwater tasks with depth, duration and access constraints
D10	underwater_vehicle_control	Underwater-Vehicle Control	submersible_hulls,robotic_task_planning,hydrostatic_pressure	[]	Control a qualified underwater platform within its navigation and endurance limits	Pressure-rated vehicle, energy, sensors and recovery arrangements	Reach some submerged tasks while pressure, communication and endurance limit use
D10	subsea_inspection_robotics	Subsea Inspection Robotics	underwater_vehicle_control,computer_vision,marine_echo_sounding	[]	Inspect underwater assets using remotely operated or bounded autonomous instruments	Actual platforms, suitable sensors, operators and maintainers	Return localized condition evidence without assuming complete visibility or successful repair
D10	submarine_rescue_services	Submarine Rescue Services	diving_support_services,submersible_hulls,maritime_distress_coordination	[]	Provide compatible rescue access and support for a distressed submerged vessel	Qualified rescue platforms, trained teams, location evidence and reachable conditions	Recover people only within demonstrated depth, interface and response limits
D10	sea_lane_observation_networks	Sea-Lane Observation Networks	marine_radar_piloting,signals_detachment_training	[]	Combine delivered observations of accessible sea traffic across maintained stations	Deployed sensors or observers, communication and staffed review	Maintain a dated traffic picture without revealing silent or unobserved vessels
D10	merchant_convoy_organization	Merchant-Convoy Organization	weather_route_assessment,agreed_signal_codes	"[[""coastal_watercraft"", ""ocean_sailing""]]"	Coordinate merchant sailing and available escort support as a shared voyage arrangement	Willing vessels, trained crews, actual escorts where assigned and compatible endurance	Pool some navigation and protection effort while slow members and assembly delays impose costs
D10	remote_maritime_operations	Remote Maritime Operations	robotic_task_planning,robotic_sensor_fusion	"[[""electric_ship_propulsion"", ""marine_diesel_machinery""]]"	Operate a qualified uncrewed surface vessel within delegated mission and navigation limits	Actual platform, reliable local controls, energy, maintenance and recovery plans	Provide selected marine services while communication loss and unsupported conditions constrain operation
D10	fuel_cell_marine_power	Fuel-Cell Marine Power	electric_ship_propulsion,fuel_cell_stacks,hydrogen_storage_systems	[]	Integrate qualified fuel-cell supply with a vessel's electrical loads and propulsion	Compatible fuel, storage, safety systems, trained crews and port support	Provide a specific alternative marine power chain whose lifecycle impact depends on fuel production
