field	id	name	foundations	alternative_foundations	mechanism	operating_requirement	consequence
D19	antiphonal_performance	Antiphonal Performance	rhythmic_ensemble_practice	[]	Organize alternating or responsive contributions among performers	Participating groups, shared cues and practice	Support participatory performance with timing and listening demands
D19	ensemble_rehearsal_direction	Ensemble-Rehearsal Direction	crew_handoffs	"[[""musical_notation_systems"", ""rhythmic_ensemble_practice""]]"	Coordinate interpretive choices and corrections across a performing group	Qualified leaders, willing performers and rehearsal capacity	Improve an ensemble's intended cohesion without guaranteeing artistic agreement
D19	instrument_craft_standards	Instrument-Craft Standards	workshop_standards	"[[""stringed_instrument_resonance"", ""wind_instrument_bores"", ""resonant_percussion_instruments""]]"	Maintain comparable instrument dimensions and behavior for a declared musical purpose	Skilled makers, references and inspection	Support replacement and ensemble use while allowing different traditions and designs
D19	sculptural_modeling	Sculptural Modeling	clay_shaping,experimental_controls	[]	Develop three-dimensional forms through a workable modeling material	Suitable material, tools and practiced makers	Explore and reproduce forms without prescribing their cultural meaning
D19	stone_sculpture_work	Stone-Sculpture Work	controlled_flaking	[]	Shape selected stone into an intended representational or abstract form	Suitable stone, tools, skilled labor and finishing work	Produce durable works at substantial labor and material cost
D19	lost_wax_casting	Lost-Wax Casting	copper_casting,clay_tempering	[]	Use an expendable model and qualified mold process to form complex cast shapes	Suitable modeling material, mold, metal, heat and skilled inspection	Cast selected detailed forms while molds and models can be consumed
D19	mosaic_surface_design	Mosaic-Surface Design	stone_sorting,lime_mortar	[]	Arrange small durable pieces within a compatible supporting surface	Suitable pieces, binder, substrate and skilled placement	Produce patterned surfaces whose durability depends on the whole assembly
D19	fresco_surface_painting	Fresco-Surface Painting	lime_mortar,mineral_pigment_preparation	[]	Coordinate compatible pigments with a prepared lime-plaster surface	Qualified materials, substrate, skilled timing and environmental care	Produce integrated painted surfaces with narrow working and conservation constraints
D19	tempera_paint_formulation	Tempera-Paint Formulation	mineral_pigment_preparation,adhesive_bond_design	[]	Combine pigments with a qualified aqueous binding system for painting	Compatible binder, pigments, supports and practiced handling	Provide a distinct painting medium with drying and durability tradeoffs
D19	oil_paint_formulation	Oil-Paint Formulation	seed_oil_pressing,mineral_pigment_preparation	[]	Disperse pigments in a qualified drying-oil medium	Suitable oils, pigments, preparation and curing conditions	Provide a distinct working and aging behavior from aqueous media
D19	linear_perspective_drawing	Linear-Perspective Drawing	pigment_image_composition,similar_triangles	"[[""straightedge_compass"", ""coordinate_geometry""]]"	Construct a projection of a scene from a declared viewpoint	Drawing tools, geometric understanding and an intended viewing setup	Represent depth through a specific convention without replacing other visual traditions
D19	color_relationship_studies	Color-Relationship Studies	pigment_image_composition,experimental_controls	[]	Compare perceived color relationships under declared materials and illumination	Controlled comparisons, suitable samples and observers	Guide visual choices while perception varies with conditions and viewers
D19	arts_patronage_agreements	Arts-Patronage Agreements	witnessed_obligations,material_accounting	[]	Define support, work expectations and access for a commissioned cultural practice	Willing patrons and makers, actual resources and accountable terms	Fund creative labor while introducing dependence and disputes over control
D19	public_exhibition_curation	Public-Exhibition Curation	formal_archives	"[[""public_theatre"", ""household_councils""]]"	Select, contextualize and present works for an intended public encounter	Works, curators, suitable space, access and operating resources	Create opportunities for interpretation without assuming universal approval
D19	museum_collection_curation	Museum-Collection Curation	formal_archives	"[[""biological_reference_collections"", ""library_cataloging""]]"	Maintain identified cultural objects with context, custody and access decisions	Actual collections, competent staff, appropriate storage and provenance review	Preserve and interpret objects while ownership and meaning can remain contested
D19	monument_conservation	Monument Conservation	masonry_moisture_management,construction_quality_traceability	[]	Assess and treat a monument using compatible evidence-led interventions	Qualified conservators, materials, access and responsible custodians	Retain selected fabric and significance while intervention can alter what survives
D19	community_heritage_stewardship	Community Heritage Stewardship	household_councils	"[[""oral_epics"", ""festival_calendar""]]"	Maintain community authority and participation in continuing or changing valued practices	Willing practitioners, time, access and locally accountable decisions	Support living heritage without freezing a culture or assigning its meaning externally
D19	photographic_image_capture	Photographic Image Capture	experimental_optics,experimental_controls	[]	Record an optical image on a qualified light-responsive medium	Suitable camera, sensitive medium, processing and skilled operation	Retain a particular view while framing and processing do not guarantee truthful interpretation
D19	photographic_exposure_measurement	Photographic-Exposure Measurement	photographic_image_capture,measurement_uncertainty	[]	Relate light and exposure to a characterized recording response	Qualified meters or references, media evidence and controlled trials	Improve repeatability while contrast and motion still require choices
D19	photographic_reproduction	Photographic Reproduction	photographic_image_capture,copyist_collation	[]	Produce and compare derived photographic records through a qualified reproduction process	Readable originals, suitable media, equipment and inspection	Distribute selected images while generation loss and alterations must be tracked
D19	color_photographic_processes	Color Photographic Processes	photographic_image_capture,spectroscopy	[]	Record and reconstruct selected color information through a qualified imaging process	Compatible media or sensors, processing, references and viewing conditions	Provide color records with gamut, fading and calibration limits
D19	mechanical_sound_recording	Mechanical Sound Recording	acoustic_diaphragms,measured_kinematics	[]	Encode and replay acoustic variation through a qualified mechanical record	Suitable transducers, recording surface, drive and playback equipment	Preserve selected sound with bandwidth, wear and noise limits
D19	magnetic_audio_recording	Magnetic Audio Recording	electromagnetic_induction,mechanical_sound_recording	[]	Record and replay qualified audio through controlled magnetization of a medium	Suitable medium, heads, transport, electronics and calibration	Support reusable sound records while noise, wear and erasure remain
D19	motion_picture_capture	Motion-Picture Capture	photographic_image_capture,crank_linkages	[]	Record a controlled sequence of images representing change over time	Suitable camera, timing, medium and trained operators	Capture selected motion with frame-rate, exposure and recording limits
D19	motion_picture_projection	Motion-Picture Projection	motion_picture_capture,experimental_optics	[]	Display a timed image sequence through a qualified viewing system	Projector or compatible display, energy, medium and venue	Present recorded motion while display conditions affect perception
D19	film_editing_practice	Film-Editing Practice	motion_picture_capture	[]	Select and arrange recorded sequences into an intended temporal account	Accessible material, editing tools and skilled judgment	Construct narratives or explanations without implying the sequence is an unaltered event record
D19	animation_production	Animation Production	pigment_image_composition	"[[""bookbinding_assemblies"", ""printing_process"", ""motion_picture_projection"", ""interactive_media_design""]]"	Create apparent motion from deliberately authored successive states	Skilled makers, suitable recording or display tools and time	Produce motion that need not originate in a photographed real event
D19	stage_lighting_design	Stage-Lighting Design	public_theatre,experimental_optics	[]	Arrange controllable illumination around an intended performance and audience	Suitable light sources, equipment, operators and maintained venue	Shape visibility and attention while energy and heat constrain operation
D19	performance_space_acoustics	Performance-Space Acoustics	public_theatre,experimental_controls	[]	Assess how a performance space carries and modifies sound	Suitable space, listening or measurement trials and design work	Support intended listening conditions without one ideal for all performances
D19	broadcast_program_production	Broadcast-Program Production	radio_broadcast_transmission,ensemble_rehearsal_direction	[]	Organize material and performers for a maintained broadcast service	Production staff, recording or live equipment and actual transmission access	Reach supported audiences while schedule and editorial choices shape participation
D19	digital_audio_processing	Digital Audio Processing	signal_sampling,harmonic_analysis,structured_programming	[]	Transform qualified audio representations with specified numerical operations	Computing, suitable source data and monitored output	Edit or analyze sound while processing artifacts and interpretation remain
D19	interactive_media_design	Interactive Media Design	structured_programming,pigment_image_composition	[]	Design a responsive media system whose behavior depends on participant input	Software, usable interfaces, content and evaluation	Create participatory experiences without guaranteeing a uniform experience or meaning
D19	iterative_game_playtesting	Iterative Game Playtesting	civic_games,experimental_controls	[]	Compare rule variants through observed play and revise them against declared design questions	Participants, clear rules, materials and observation	Improve a tested play design while enjoyment, balance and community preferences remain contextual
D19	cultural_translation_practice	Cultural Translation Practice	shared_technical_lexicons,comparative_chronicles	[]	Interpret works across languages or contexts while making choices and limits explicit	Competent translators, context, sources and review	Extend access without claiming perfect equivalence between traditions
D19	critical_text_editions	Critical Text Editions	copyist_collation	"[[""comparative_chronicles"", ""experimental_controls""]]"	Compare textual witnesses and document editorial reconstruction decisions	Accessible sources, skilled editors and transparent apparatus	Provide an accountable edition while uncertain or missing readings remain
D19	oral_history_interviewing	Oral-History Interviewing	oral_epics	"[[""pictographic_records"", ""mechanical_sound_recording""]]"	Record contextualized recollections through consent-based structured conversation	Willing narrators, skilled interviewers and suitable records	Preserve perspectives while memory, prompting and omission affect the account
D19	cultural_archive_digitization	Cultural-Archive Digitization	machine_readable_record_schemas	"[[""photographic_reproduction"", ""digital_audio_processing"", ""phonetic_notation""]]"	Create documented digital surrogates suited to an archive's declared uses	Actual originals, capture equipment, metadata and preservation capacity	Extend some access while a surrogate does not replace every property of the original
D19	language_documentation_corpora	Language-Documentation Corpora	oral_history_interviewing	"[[""phonetic_notation"", ""mechanical_sound_recording"", ""magnetic_audio_recording""]]"	Record and describe language use with speaker context and accountable access	Willing speakers, skilled documenters, records and continued stewardship	Preserve evidence of language use without substituting records for living speakers
D19	language_revitalization_teaching	Language-Revitalization Teaching	language_documentation_corpora,guided_practice_cycles	[]	Support community-directed learning and use of a language across generations	Willing teachers and learners, opportunities for use and sustained resources	Increase opportunities for transmission without guaranteeing demographic or cultural outcomes
D19	performing_arts_accessibility	Performing-Arts Accessibility	public_theatre,record_accessibility_conversion	[]	Provide qualified alternative ways to participate in a performance	Suitable interpretation, interfaces, staff and participant feedback	Expand supported participation while different works and needs require different adaptations
D19	cultural_rights_provenance	Cultural-Rights Provenance	data_provenance_tracking,witnessed_obligations	[]	Document attributed creators, custodians and declared permissions around cultural material	Source evidence, responsible records and dispute processes	Make access claims inspectable without resolving every ownership dispute automatically
D19	community_archive_governance	Community-Archive Governance	community_heritage_stewardship,archival_finding_aids	[]	Assign accountable local responsibility for archive selection, access and preservation	Participating communities, actual records and sustained custodianship	Maintain community control while internal disagreement remains possible
D19	immersive_cultural_environments	Immersive Cultural Environments	interactive_media_design,computer_vision	[]	Construct a qualified spatial media experience responsive to participant position or action	Suitable displays, sensing, computing, content and accessibility review	Provide situated experiences while simulation remains distinct from the represented place
D19	participatory_virtual_performance	Participatory Virtual Performance	immersive_cultural_environments,multimedia_streaming_services	[]	Coordinate performers and participants through a maintained virtual environment	Actual participants, devices, links and production support	Enable remote participation with latency, capacity and access tradeoffs
D19	collective_memory_authentication	Collective-Memory Authentication	oral_history_interviewing,record_fixity_auditing	[]	Compare provenance and alteration evidence across retained community accounts	Accessible records, competent custodians and transparent review	Authenticate record history while preserving disagreement about events and meaning
D19	cultural_recommendation_review	Cultural-Recommendation Review	statistical_learning,algorithmic_decision_review	[]	Assess how a recommendation system changes exposure to cultural works	Representative evidence, model access and affected participants	Identify some exclusion or concentration effects without defining one correct cultural preference
D19	creative_tool_provenance	Creative-Tool Provenance	synthetic_media_provenance,interactive_media_design	[]	Record declared human and automated contributions to a creative workflow	Compatible tools, retained records and accountable claims	Make some creative transformations inspectable without reducing authorship to one metric
D19	long_term_media_stewardship	Long-Term Media Stewardship	format_migration_services,community_archive_governance	[]	Maintain technical access and accountable custodianship across changing media generations	Actual storage, migration or emulation, staff and enduring resources	Retain selected cultural access while institutions and formats can still fail
D19	interplanetary_cultural_exchange	Interplanetary Cultural Exchange	long_delay_correspondence_protocols,cultural_translation_practice	[]	Organize delayed sharing and interpretation among physically separated communities	Actual contact capacity, willing participants and maintained local records	Support exchange across long delays without enforcing cultural convergence
D19	remote_heritage_participation	Remote Heritage Participation	community_heritage_stewardship,participatory_virtual_performance	[]	Provide community-authorized remote participation in selected heritage activities	Consent, suitable media, actual access and local practitioners	Extend some participation while place-based experience and community authority remain
