field	id	name	foundations	alternative_foundations	mechanism	operating_requirement	consequence
D18	adult_literacy_programs	Adult Literacy Programs	work_rest_limits	"[[""public_schools"", ""mobile_instruction_teams""]]"	Organize instruction around adult learners' available time and practical reading needs	Teachers, materials and time away from productive duties	Build literacy while explicitly consuming teaching and learner time
D18	mobile_instruction_teams	Mobile Instruction Teams	instructor_training,route_memory	[]	Move educators and teaching supplies between settlements	Travel, scheduled hosts and portable materials	Reach dispersed learners at a cost in instructor travel time
D18	technical_institutes	Technical Institutes	instructor_training,illustrated_instruction_manuals,workshop_standards	[]	Maintain organized practical instruction around several related trades	Workshops, staff, students and recurring supplies	Train multiple technical competences without granting instant mastery
D18	research_university_organization	Research University Organization	formal_archives,experimental_controls	"[[""public_schools"", ""technical_institutes""]]"	Combine advanced instruction with sustained original investigation	Scholars, students, facilities and durable funding	Reproduce research capacity across cohorts while competing for resources
D18	laboratory_notebooks	Laboratory Notebooks	formal_archives,experimental_controls	[]	Record methods, observations, deviations and dates while work occurs	Durable media and disciplined investigators	Permit reconstruction of what was actually attempted
D18	instrument_training_protocols	Instrument Training Protocols	laboratory_notebooks,dimensional_metrology	[]	Teach setup, calibration and failure recognition for an instrument	Qualified instructors, instruments and reference materials	Reduce avoidable measurement mistakes while consuming equipment time
D18	experimental_protocol_publication	Experimental Protocol Publication	laboratory_notebooks,printing_process	[]	Publish enough method detail for another group to attempt reproduction	Authors, editors and distributable records	Separate a reported result from an executable method
D18	independent_replication_networks	Independent Replication Networks	experimental_protocol_publication	"[[""traveling_master_instruction"", ""scholarly_correspondence""]]"	Different groups repeat a method with separately obtained evidence	Participating laboratories, communication and independent resources	Expose results dependent on one local setup
D18	scholarly_correspondence	Scholarly Correspondence	phonetic_notation,route_memory	[]	Maintain an exchange of questions, results and criticism between scholars	Messengers, writing materials and time to respond	Spread partial findings with real communication delay
D18	peer_review_procedures	Peer Review Procedures	scholarly_correspondence,experimental_protocol_publication	[]	Qualified readers examine methods and claims before or after dissemination	Reviewers, access to evidence and declared review scope	Detect some weaknesses without certifying that every accepted claim is true
D18	research_priority_registers	Research Priority Registers	formal_archives,scholarly_correspondence	[]	Record when and by whom a claim or result was submitted	Authenticated records and accessible rules	Support attribution disputes without determining scientific validity
D18	negative_result_archives	Negative-Result Archives	laboratory_notebooks,experimental_protocol_publication	[]	Preserve unsuccessful attempts and the conditions under which they failed	Curators, reporting incentives and contextual detail	Reduce repeated avoidable dead ends without treating all failures as universal
D18	research_data_catalogs	Research Data Catalogs	formal_archives,shared_technical_lexicons	[]	Describe datasets by origin, method, units and access conditions	Curators and maintained metadata	Make evidence discoverable and interpretable beyond its creators
D18	data_provenance_tracking	Data Provenance Tracking	research_data_catalogs,material_accounting	[]	Track transformations from source observations to derived results	Versioned records and responsible analysts	Expose unsupported alterations and incompatible data lineage
D18	statistical_analysis_plans	Statistical Analysis Plans	statistical_inference,experimental_protocol_publication	[]	State intended comparisons and analysis choices before examining final outcomes	Research design, recorded plans and transparent deviations	Reduce some opportunistic analysis while permitting documented exploration
D18	research_ethics_review	Research Ethics Review	peer_review_procedures,procedural_notice	[]	Review proposed research for harms, consent and justified burdens	Qualified review, affected-party input and enforceable conditions	Constrain research practices under adopted standards
D18	multidisciplinary_laboratories	Multidisciplinary Laboratories	research_university_organization,shared_technical_lexicons	[]	Coordinate specialists around questions crossing disciplinary methods	Complementary staff, facilities and shared protocols	Combine capabilities while adding translation and coordination costs
D18	research_equipment_sharing	Research Equipment Sharing	instrument_training_protocols,material_accounting	[]	Schedule scarce instruments across groups with maintenance responsibility	Booking records, trained users and upkeep supplies	Increase utilization without multiplying instrument capacity
D18	research_procurement_offices	Research Procurement Offices	procurement_specifications,research_equipment_sharing	[]	Translate research needs into funded and checked acquisitions	Technical buyers, budgets and acceptance testing	Obtain suitable apparatus while tracking cost and delivery
D18	laboratory_quality_systems	Laboratory Quality Systems	instrument_training_protocols,data_provenance_tracking	[]	Control documented methods, calibration status and corrective actions	Quality staff, audits and maintained records	Improve traceability without replacing substantive scientific judgment
D18	professional_certification	Professional Certification	practical_assessment_rubrics	"[[""shared_technical_lexicons"", ""craft_guilds""]]"	Issue a recognized competence claim with defined scope and renewal rules	Assessors, registries and credible standards	Help match workers to tasks while leaving untested competences uncertain
D18	credential_reciprocity	Credential Reciprocity	professional_certification,intergovernmental_compacts	[]	Compare and recognize specified qualifications across institutions	Agreed standards, verification and bridge training where needed	Reduce repeated assessment without treating unlike credentials as identical
D18	occupational_hazard_identification	Occupational Hazard Identification	work_motion_studies,case_records	[]	Observe tasks and incidents to identify sources of workplace harm	Worker participation, inspections and retained incident records	Reveal preventable exposures before assigning controls
D18	occupational_safety_training	Occupational Safety Training	occupational_hazard_identification,instructor_training	[]	Practice task-specific protective procedures and response actions	Qualified trainers, practice time and necessary protective equipment	Reduce some preventable errors without removing physical hazards
D18	incident_learning_reviews	Incident Learning Reviews	occupational_hazard_identification,laboratory_notebooks	[]	Reconstruct an incident and examine interacting conditions rather than only its final action	Evidence access, participants and protected review time	Identify corrective changes while preserving accountable fact finding
D18	worker_stop_work_protocols	Worker Stop-Work Protocols	occupational_safety_training,official_mandate_registers	[]	Give identified workers authority to halt a task under specified danger conditions	Recognized authority, reporting and restart review	Interrupt unsafe work while creating a bounded production cost
D18	fatigue_risk_scheduling	Fatigue-Risk Scheduling	work_rest_limits,statistical_sampling	[]	Plan duties using measured workload, recovery and error patterns	Reliable rosters, worker feedback and scheduling capacity	Reduce fatigue exposure while limiting available work hours
D18	cross_training_rosters	Cross-Training Rosters	skill_progression_records,labor_rotations	[]	Maintain more than one qualified worker for critical tasks	Training time, instructors and realistic practice	Reduce dependence on a single specialist at the cost of spare capacity
D18	succession_mentoring	Succession Mentoring	guided_practice_cycles	[]	Pair successors with experienced practitioners before a role becomes vacant	Overlapping appointments and protected teaching time	Transfer tacit knowledge that records alone may omit
D18	team_briefing_protocols	Team Briefing Protocols	crew_handoffs	"[[""shared_technical_lexicons"", ""demonstration_teaching""]]"	Review objective, responsibilities and known constraints before coordinated work	Team time and current operational information	Reduce mismatched assumptions without guaranteeing execution
D18	closed_loop_team_communication	Closed-Loop Team Communication	team_briefing_protocols,agreed_signal_codes	[]	Repeat and acknowledge critical instructions to confirm their interpretation	Trained teams and functioning communication	Detect some misunderstood instructions before action
D18	organizational_memory_reviews	Organizational Memory Reviews	succession_mentoring	"[[""negative_result_archives"", ""craft_demonstration_collections""]]"	Periodically identify obsolete procedures and undocumented critical knowledge	Experienced staff and access to past decisions	Keep retained knowledge usable instead of merely accumulating records
D18	distance_education	Distance Education	illustrated_instruction_manuals	"[[""scholarly_correspondence"", ""networked_learning_repositories""]]"	Separate teaching and learning locations while returning work for feedback	Delivery channels, materials and instructor response capacity	Extend access with delay and reduced direct supervision
D18	broadcast_instruction	Broadcast Instruction	distance_education,amplitude_modulation	[]	Transmit the same prepared lesson to many receivers	Operating transmitter, receivers and scheduled teaching	Spread common instruction while feedback needs another channel
D18	networked_learning_repositories	Networked Learning Repositories	research_data_catalogs,store_forward_archives	[]	Distribute versioned teaching resources through connected storage	Servers, actual links, curation and user access	Share materials when communication and local power are available
D18	interactive_training_simulators	Interactive Training Simulators	stored_program_control,practical_assessment_rubrics	[]	Model selected task responses so learners can rehearse without the full real hazard	Validated models, interfaces and instructor oversight	Provide bounded practice that transfers only where the model is adequate
D18	remote_laboratory_instruction	Remote Laboratory Instruction	networked_learning_repositories,research_equipment_sharing	[]	Let distant learners request operations on real shared apparatus	Operating instruments, network links, scheduling and local supervision	Expose learners to real measurements while retaining finite instrument capacity
D18	continuous_technical_retraining	Continuous Technical Retraining	professional_certification,curriculum_sequence_design	[]	Reassess competence and teach changed methods during a worker's career	Updated standards, instructors and time away from work	Maintain relevant skills instead of treating an old credential as permanent proficiency
D18	human_machine_team_training	Human-Machine Team Training	interactive_training_simulators,machine_action_accountability	[]	Practice oversight, handoffs and recovery when people work with automated systems	Known automation limits, realistic scenarios and responsible operators	Improve coordination without assuming automation is reliable in every setting
D18	automated_experimental_facilities	Automated Experimental Facilities	stored_program_control,laboratory_quality_systems	[]	Execute bounded experimental sequences with logged control of apparatus	Robotic equipment, supplies, maintenance and reviewed experiment plans	Increase repeatable throughput while retaining material and validation limits
D18	remote_research_supervision	Remote Research Supervision	automated_experimental_facilities,delay_tolerant_space_networks	[]	Delegate bounded experiments and review results after delayed communication	Local safeguards, durable logs and explicit delegation limits	Continue selected research during delay without removing local failure constraints
D18	intergenerational_mission_education	Intergenerational Mission Education	closed_habitat_material_accounts,continuous_technical_retraining,succession_mentoring	[]	Teach essential operating and civic competences across successive habitat cohorts	Population, educators, records and working practice facilities	Maintain necessary skills over generations subject to demographic and resource limits
D18	knowledge_recovery_drills	Knowledge Recovery Drills	organizational_memory_reviews,independent_replication_networks	[]	Reconstruct critical methods from retained records after simulated loss of experts or systems	Archived instructions, replacement practitioners and practice supplies	Expose where nominally preserved knowledge cannot be put back into operation
