field	id	name	foundations	alternative_foundations	mechanism	operating_requirement	consequence
D22	groundwater_tracer_interpretation	Groundwater-Tracer Interpretation	raw_water_quality_sampling,statistical_inference	[]	Interpret qualified chemical or other tracer evidence of subsurface water movement	Suitable samples, validated measurements and explicit assumptions	Infer some connections while mixing and uncertain sources can obscure paths
D22	hydrogeologic_models	Hydrogeologic Models	aquifer_response_testing,geologic_cross_sections	[]	Relate subsurface structure and observations through an explicit water-flow model	Field evidence, qualified parameters and validation	Support local water decisions with uncertain boundaries and properties
D22	barometric_observation	Barometric Observation	hydrostatic_pressure,weather_observation_logs	[]	Measure atmospheric pressure through a calibrated instrument	Qualified instruments, references and regular observations	Add pressure evidence to weather interpretation without determining weather alone
D22	temperature_station_networks	Temperature-Station Networks	precision_thermometry,weather_observation_logs	[]	Maintain comparable air-temperature observations across sites	Calibrated instruments, suitable exposure and actual reporting	Describe sampled temperature patterns while siting changes can bias records
D22	humidity_measurement	Humidity Measurement	precision_thermometry,measurement_uncertainty	[]	Measure atmospheric moisture through a qualified method	Suitable instruments, calibration and exposure	Support moisture assessment with temperature and instrument limits
D22	atmospheric_profile_sounding	Atmospheric-Profile Sounding	wind_profile_observation,barometric_observation	[]	Measure vertical atmospheric structure through qualified observing platforms	Actual instruments, platforms and returned records	Resolve sampled layers while spatial and temporal gaps remain
D22	synoptic_weather_analysis	Synoptic Weather Analysis	temperature_station_networks,barometric_observation	[]	Compare contemporaneous observations across a region	Timely reports, trained analysts and adequate coverage	Identify regional patterns without access to unreported conditions
D22	atmospheric_circulation_models	Atmospheric-Circulation Models	partial_differential_models,synoptic_weather_analysis	[]	Represent coupled atmospheric motion and heat transport under declared assumptions	Suitable observations, computation and validation	Explain or forecast selected patterns while resolution and initial uncertainty limit skill
D22	numerical_weather_prediction	Numerical Weather Prediction	atmospheric_circulation_models,numerical_simulation_software	[]	Advance a qualified atmospheric model from an assessed initial state	Current observations, computation and forecast verification	Produce time-limited forecasts rather than certainty about future weather
D22	ensemble_weather_forecasting	Ensemble Weather Forecasting	numerical_weather_prediction,uncertainty_propagation	[]	Compare forecast outcomes from a qualified range of initial states or models	Finite computing capacity and calibrated interpretation	Represent some forecast uncertainty while shared model errors remain
D22	weather_radar_observation	Weather Radar Observation	pulse_radar_observation,humidity_measurement	[]	Interpret qualified radio returns for selected atmospheric targets	Operating radar, calibration, coverage and trained review	Observe some precipitation or motion while attenuation and non-weather returns can mislead
D22	lightning_observation_networks	Lightning-Observation Networks	passive_electronic_observation,distributed_precision_timing	[]	Associate qualified electromagnetic observations of lightning across stations	Actual sensors, timing, links and localization models	Estimate some discharge locations within detection and geometry limits
D22	geomagnetic_field_surveys	Geomagnetic-Field Surveys	magnetic_compass_navigation,geometric_survey	[]	Measure magnetic field characteristics at identified locations	Qualified instruments, references and survey work	Map sampled field variation without revealing underground causes uniquely
D22	paleomagnetic_analysis	Paleomagnetic Analysis	geomagnetic_field_surveys,relative_stratigraphy	[]	Interpret retained magnetic evidence in qualified geological samples	Suitable samples, laboratory measurements and geological context	Reconstruct selected past field or movement evidence with alteration limits
D22	seismic_wave_observation	Seismic-Wave Observation	mechanical_oscillation,measurement_uncertainty	[]	Record and compare ground-motion signals through qualified instruments	Seismometers, timing, installation and analysis	Observe events within the network's sensitivity and coverage
D22	seismic_source_location	Seismic-Source Location	seismic_wave_observation,least_squares_estimation	[]	Estimate a source location from qualified arrival observations and propagation models	Multiple records, timing and assessed velocity structure	Locate some events with model-dependent uncertainty
D22	seismic_tomography	Seismic Tomography	seismic_source_location,inverse_problem_regularization	[]	Infer subsurface wave-speed structure from qualified seismic paths	Adequate observations, computation and resolution assessment	Image selected structure while poorly sampled regions remain uncertain
D22	fault_motion_surveys	Fault-Motion Surveys	structural_geologic_mapping,dimensional_metrology	[]	Measure and interpret deformation across an identified geological structure	Stable references, repeated surveys and geological evidence	Track sampled movement without predicting the time of every rupture
D22	volcano_monitoring_networks	Volcano-Monitoring Networks	structural_geologic_mapping	"[[""seismic_wave_observation"", ""gas_composition_analysis"", ""weather_observation_logs""]]"	Compare qualified observations of volcanic conditions over time	Actual stations, samples, staff and communication	Detect some changes while eruption outcomes remain uncertain
D22	seafloor_spreading_models	Seafloor-Spreading Models	hydrographic_charting,paleomagnetic_analysis	[]	Relate ocean-floor structure and magnetic evidence to crust formation and movement	Qualified surveys, samples and geological interpretation	Explain supported oceanic patterns without a complete reconstruction of every basin
D22	plate_tectonic_theory	Plate-Tectonic Theory	seafloor_spreading_models,seismic_source_location	[]	Integrate evidence of lithospheric motion, boundaries and recycling	Comparative geological observations and reviewed models	Unify many geological patterns while local details still require investigation
D22	radiometric_geochronology	Radiometric Geochronology	radiation_measurement,relative_stratigraphy	[]	Infer qualified geological ages from measured isotope relationships and explicit system assumptions	Suitable samples, calibrated measurements and geological context	Date selected events with uncertainty and disturbance limits
D22	sediment_core_reconstruction	Sediment-Core Reconstruction	relative_stratigraphy,systematic_channel_sampling	[]	Interpret retained environmental sequences in qualified sediment cores	Suitable cores, handling, dating and contextual evidence	Recover partial environmental history while gaps and mixing remain
D22	ice_core_analysis	Ice-Core Analysis	radiometric_geochronology,gas_composition_analysis	[]	Interpret qualified ice layers and enclosed material as environmental evidence	Suitable samples, preservation, measurements and age models	Reconstruct selected past conditions with sampling and interpretation limits
D22	ocean_current_observation	Ocean-Current Observation	marine_speed_logging,hydrographic_charting	[]	Measure water motion relative to qualified spatial and timing references	Suitable instruments or tracers, platforms and records	Map sampled currents while changing flows and depth gaps remain
D22	ocean_temperature_salinity_profiles	Ocean Temperature–Salinity Profiles	precision_thermometry,raw_water_quality_sampling	[]	Measure qualified vertical and horizontal ocean-water properties	Calibrated instruments, platforms and sample handling	Describe sampled water structure without full ocean coverage
D22	ocean_circulation_models	Ocean-Circulation Models	ocean_current_observation,partial_differential_models	[]	Represent ocean flow and property transport under declared assumptions	Observations, computation and assessed boundary conditions	Explain or forecast selected circulation while unresolved processes remain
D22	tidal_harmonic_analysis	Tidal Harmonic Analysis	tidal_port_planning,harmonic_analysis	[]	Fit qualified periodic components to local water-level evidence	Sufficient observations and maintained references	Predict part of local tidal variation while weather and changing channels add error
D22	coastal_sediment_dynamics	Coastal Sediment Dynamics	sediment_provenance,ocean_current_observation	[]	Relate observed coastal material movement to qualified forcing and supply	Surveys, samples, wave or flow evidence and models	Assess some erosion or deposition while interventions can shift impacts elsewhere
D22	satellite_earth_observation	Satellite Earth Observation	orbital_dynamics,experimental_optics,signal_sampling	[]	Collect qualified measurements of the planet from operating orbital instruments	Actual spacecraft, sensors, power, links and calibration	Observe covered areas at finite resolution and revisit rate rather than revealing all ground truth
D22	remote_sensing_calibration	Remote-Sensing Calibration	satellite_earth_observation,measurement_uncertainty	[]	Relate sensor signals to qualified references and changing instrument state	Reference targets, observations and calibration work	Improve measurement comparability while residual errors remain
D22	multispectral_surface_mapping	Multispectral Surface Mapping	remote_sensing_calibration,spectroscopy	[]	Interpret multiple measured bands for a specified surface classification	Qualified observations, reference evidence and models	Map supported surface properties with ambiguity and coverage limits
D22	lidar_terrain_surveying	Lidar Terrain Surveying	laser_light_generation,measured_kinematics,geometric_survey	[]	Infer sampled geometry from qualified active optical observations	Actual instruments, position references and processing	Survey visible surfaces while occlusion and reflectance limit coverage
D22	gravimetric_field_surveys	Gravimetric-Field Surveys	measured_kinematics,dimensional_metrology	[]	Measure qualified variations in gravitational acceleration	Sensitive instruments, references and environmental corrections	Infer some mass-distribution evidence without a unique subsurface solution
D22	geodetic_reference_frames	Geodetic Reference Frames	geometric_survey,trigonometry	"[[""planetary_motion_tables"", ""satellite_navigation""]]"	Maintain consistent spatial references across measured positions and time	Actual observations, stable definitions and transformation records	Relate surveys while crustal movement and reference errors remain
D22	carbon_cycle_measurement	Carbon-Cycle Measurement	forest_carbon_measurement,gas_composition_analysis,material_accounting	[]	Account for qualified carbon stocks and transfers across declared system boundaries	Representative observations, measurements and uncertainty estimates	Track supported carbon balances without counting the same transfer twice
D22	climate_system_models	Climate-System Models	atmospheric_circulation_models,ocean_circulation_models,carbon_cycle_measurement	[]	Represent coupled climate components under explicit forcing and feedback assumptions	Qualified models, observations, computation and validation	Explore possible climate responses rather than predict every local outcome exactly
D22	paleoclimate_proxy_calibration	Paleoclimate-Proxy Calibration	statistical_inference	"[[""sediment_core_reconstruction"", ""ice_core_analysis""]]"	Relate a qualified indirect record to the environmental variable it may represent	Independent calibration evidence and assessed confounders	Reconstruct selected past conditions with proxy-specific uncertainty
D22	climate_model_evaluation	Climate-Model Evaluation	climate_system_models,mathematical_model_validation	[]	Compare declared model behavior with independent historical or process evidence	Suitable observations, transparent metrics and review	Identify strengths and limitations without certifying universal predictive skill
D22	regional_hydroclimate_projection	Regional Hydroclimate Projection	climate_system_models,hydrogeologic_models	[]	Translate qualified climate information into an assessed regional water outlook	Suitable regional observations, models and uncertainty treatment	Inform long-term planning while local extremes and model gaps remain
D22	ice_sheet_dynamics_models	Ice-Sheet Dynamics Models	ice_core_analysis,partial_differential_models,remote_sensing_calibration	[]	Represent observed ice movement and mass balance under declared boundary assumptions	Qualified observations, computation and process evidence	Explore supported change with substantial parameter and forcing uncertainty
D22	sea_level_change_assessment	Sea-Level Change Assessment	ice_sheet_dynamics_models,ocean_temperature_salinity_profiles,geodetic_reference_frames	[]	Combine qualified contributions to local or regional sea-level change	Actual water-level and land-motion evidence with models	Assess exposure while regional effects differ from global averages
D22	hazard_early_warning_services	Hazard Early-Warning Services	agreed_signal_codes	"[[""emergency_coordination_centers"", ""household_councils""], [""seismic_source_location"", ""river_stage_records"", ""numerical_weather_prediction"", ""volcano_monitoring_networks""]]"	Deliver qualified timely warnings from actual observations to reachable recipients	Operating sensors, decision procedures, links and prepared responders	Provide some usable warning while lead time, false alarms and access remain limiting
D22	drought_indicator_networks	Drought-Indicator Networks	rainfall_gauge_networks,groundwater_level_monitoring,soil_moisture_scheduling	[]	Compare qualified indicators of water shortage across an observed region	Actual stations, records and contextual interpretation	Detect some emerging stress without one universal drought threshold
D22	landslide_susceptibility_models	Landslide-Susceptibility Models	structural_geologic_mapping,rainfall_gauge_networks,statistical_inference	[]	Relate observed slope conditions to an assessed likelihood of instability	Suitable ground evidence, models and validation	Prioritize investigation while individual failures can remain unpredictable
D22	wildfire_environment_monitoring	Wildfire-Environment Monitoring	weather_observation_logs,habitat_observation_records	[]	Observe qualified fuel and weather conditions relevant to fire behavior	Actual field or remote observations, reporting and interpretation	Support preparedness without predicting every ignition or outcome
D22	deep_ocean_sensor_networks	Deep-Ocean Sensor Networks	ocean_temperature_salinity_profiles,hydrostatic_pressure	"[[""underwater_vehicle_control"", ""submarine_cable_installation"", ""marine_anchor_systems""]]"	Maintain qualified observations below ordinary surface access	Actual pressure-rated sensors, power, communication or recovery and servicing	Collect limited deep-water evidence at high deployment and maintenance cost
D22	planetary_sensor_integration	Planetary-Sensor Integration	remote_sensing_calibration,machine_readable_record_schemas,distributed_precision_timing	[]	Combine compatible observations across actual planetary measurement systems	Working networks, shared references and qualified data handling	Improve joint analysis while gaps and common calibration errors remain
D22	carbon_removal_verification	Carbon-Removal Verification	carbon_cycle_measurement,record_fixity_auditing	[]	Assess claimed net carbon removal against measured boundaries, losses and persistence	Actual removal activity, independent evidence and continuing monitoring	Credit only supported removal rather than treating expenditure as atmospheric benefit
D22	geologic_carbon_storage_assessment	Geologic Carbon-Storage Assessment	hydrogeologic_models,structural_geologic_mapping,carbon_cycle_measurement	[]	Qualify a proposed subsurface storage setting and its monitoring requirements	Site evidence, suitable engineering, oversight and long-term observation	Assess possible retention while leakage and site limits remain
D22	soil_carbon_persistence_studies	Soil-Carbon Persistence Studies	soil_organic_matter_accounts,carbon_cycle_measurement	[]	Measure how retained soil carbon changes under declared conditions	Repeated samples, controls and adequate observation time	Distinguish short-lived stock changes from supported persistence
D22	climate_intervention_monitoring	Climate-Intervention Monitoring	climate_model_evaluation,planetary_sensor_integration	[]	Observe and assess a declared climate intervention's effects and unintended changes	Actual monitoring, appropriate governance and independent review	Provide evidence for decisions without authorizing deployment or guaranteeing control
D22	long_term_environmental_baselines	Long-Term Environmental Baselines	weather_observation_logs	"[[""formal_archives"", ""archival_replication_planning""]]"	Maintain comparable environmental references across instruments and generations	Sustained observations, calibration histories and durable custody	Support change detection while missing periods and institutional failure remain
