field	id	name	foundations	alternative_foundations	mechanism	operating_requirement	consequence
D21	dielectric_layer_control	Dielectric-Layer Control	thin_film_deposition,electrical_measurement	[]	Form and assess insulating layers separating conductors or semiconductor regions	Qualified materials, controlled surfaces and electrical tests	Limit leakage and breakdown within measured operating conditions
D21	mos_transistor_design	MOS Transistor Design	semiconductor_doping,dielectric_layer_control	[]	Control a semiconductor channel with an insulated gate field	Suitable fabrication, contacts and device characterization	Provide switching devices with finite leakage, voltage and thermal limits
D21	integrated_circuit_fabrication	Integrated-Circuit Fabrication	photolithographic_patterning,thin_film_deposition	"[[""mos_transistor_design"", ""bipolar_junction_transistors""]]"	Fabricate connected electronic devices on a shared substrate	Qualified process equipment, masks, material purity and yield monitoring	Produce compact circuits whose useful output depends on manufacturing yield
D21	printed_circuit_interconnects	Printed-Circuit Interconnects	cable_insulation,copperplate_preparation	[]	Pattern conductive paths on an insulating board to connect discrete components	Board materials, patterning tools and continuity inspection	Reduce repeated point-to-point wiring while retaining repair and isolation constraints
D21	semiconductor_package_engineering	Semiconductor Package Engineering	integrated_circuit_fabrication,calorimetry,stress_strain_relations	[]	Connect and protect a die while providing electrical and thermal paths	Packaging tools, compatible materials and inspection	Make fabricated circuits usable outside a controlled processing environment
D21	microprocessor_architecture	Microprocessor Architecture	integrated_circuit_fabrication,arithmetic_logic_units,stored_program_control	[]	Organize instruction execution and registers within an integrated processor	Fabricated devices, instruction definitions and verification	Run programmable workloads subject to instruction, memory and power limits
D21	semiconductor_memory_arrays	Semiconductor Memory Arrays	mos_transistor_design,read_write_memory	[]	Arrange addressable semiconductor storage cells with read and write circuitry	Qualified fabrication, refresh or retention controls and test equipment	Supply dense memory while distinguishing volatile storage from persistent state
D21	cache_hierarchy_design	Cache-Hierarchy Design	microprocessor_architecture,semiconductor_memory_arrays	[]	Keep selected copies near a processor under explicit replacement and consistency rules	Memory capacity, controller logic and measured workloads	Reduce some access delays while misses and consistency work remain
D21	error_correcting_memory	Error-Correcting Memory	error_detection_codes,semiconductor_memory_arrays	[]	Use redundant code structure to detect and correct bounded classes of stored bit errors	Additional storage bits, encoding logic and integrity monitoring	Recover specified memory faults without claiming immunity to arbitrary corruption
D21	parallel_processor_architecture	Parallel-Processor Architecture	microprocessor_architecture,cache_hierarchy_design	[]	Execute multiple instruction streams with defined synchronization and memory access	Processors, interconnects, power and parallelizable workloads	Increase suitable throughput while exposing contention and coordination costs
D21	algorithmic_procedures	Algorithmic Procedures	symbolic_algebra	[]	Express a finite rule-governed method for transforming inputs into specified outputs	Unambiguous notation, competent interpreters and worked examples	Make a calculation repeatable without requiring an electronic computer
D21	finite_state_models	Finite-State Models	combinatorics	"[[""algorithmic_procedures"", ""relay_logic""]]"	Represent a process as states and transitions driven by inputs	Explicit transition rules and observable inputs	Specify controllers while exposing unreachable or conflicting states
D21	computability_models	Computability Models	algorithmic_procedures,finite_state_models	[]	Formalize rule-based computation and distinguish solvable classes from undecidable questions	Formal reasoning and precise problem definitions	Expose limits of automatic procedures rather than promising universal solutions
D21	algorithm_complexity_analysis	Algorithm-Complexity Analysis	algorithmic_procedures	"[[""combinatorics"", ""logarithms""]]"	Relate required operations and storage to input size and assumptions	Defined cost models and representative problem families	Compare scaling before committing finite computing resources
D21	structured_programming	Structured Programming	algorithmic_procedures,stored_program_control	[]	Compose programs from explicit control structures with bounded responsibilities	Programmable machines, language tools and trained programmers	Make program behavior easier to inspect and change without eliminating defects
D21	compiler_construction	Compiler Construction	structured_programming,finite_state_models	[]	Translate a defined source language into equivalent executable instructions	Language specification, target-machine model and validation cases	Reuse programs across targets while preserving translation constraints
D21	static_type_systems	Static Type Systems	compiler_construction	[]	Check declared relationships among program values before execution	Formal type rules, implementation tools and diagnostic feedback	Reject some invalid programs without proving all permitted programs correct
D21	memory_protection	Memory Protection	memory_address_decoding,microprocessor_architecture	[]	Enforce access boundaries between executing programs and protected regions	Processor support, configured permissions and trusted control software	Contain specified memory access faults while shared resources still need coordination
D21	process_scheduling	Process Scheduling	stored_program_control,finite_state_models	[]	Allocate finite processor time among ready tasks using explicit policies	Timers, saved execution state and workload monitoring	Support competing jobs with latency, fairness and throughput tradeoffs
D21	virtual_memory	Virtual Memory	memory_protection,semiconductor_memory_arrays	[]	Translate program addresses and move backed storage between a limited working set and persistent media	Address translation, backing storage and fault handling	Run larger address spaces while excessive transfers can stall work
D21	file_system_organization	File-System Organization	read_write_memory,material_accounting	[]	Organize persistent data with named objects, allocation rules and recoverable metadata	Storage media, controller software and integrity checks	Retrieve durable records while capacity, corruption and failed writes remain visible
D21	transactional_databases	Transactional Databases	file_system_organization,structured_programming	[]	Apply related record changes under explicit consistency and recovery rules	Persistent storage, transaction logs and concurrency control	Maintain declared data invariants across supported interruption cases
D21	relational_query_models	Relational Query Models	transactional_databases,symbolic_algebra	[]	Describe data relationships and retrieve results through defined relational operations	Schemas, query execution and maintained records	Combine records without hard-coding every physical retrieval path
D21	database_indexing	Database Indexing	relational_query_models,algorithm_complexity_analysis	[]	Maintain auxiliary search structures aligned with common access patterns	Storage, update work and observed query demand	Accelerate selected reads at a cost to writes and capacity
D21	version_control_systems	Version-Control Systems	file_system_organization,structured_programming	[]	Record identifiable changes and reconcile divergent revisions	Stored history, authorship records and conflict review	Recover and compare revisions without assuming every merge is correct
D21	software_verification	Software Verification	structured_programming,experimental_controls	[]	Compare implemented behavior against explicit properties and representative failure cases	Specifications, test environments and competent review	Find demonstrated defects while untested behavior remains uncertain
D21	formal_program_proofs	Formal Program Proofs	computability_models,static_type_systems	[]	Derive specified program properties under stated models and assumptions	Formal specifications, proof tools and independent review	Establish bounded guarantees whose assumptions may omit real-world failures
D21	real_time_computing	Real-Time Computing	process_scheduling,software_verification	[]	Analyze whether tasks meet declared deadlines under bounded execution and interruption costs	Characterized hardware, schedulers and timing evidence	Support time-critical control only within demonstrated load limits
D21	cryptographic_protocol_design	Cryptographic Protocol Design	algorithm_complexity_analysis,probability_theory	[]	Specify confidentiality, integrity or authentication properties under explicit adversary assumptions	Reviewed primitives, secret management and protocol analysis	Protect selected exchanges while implementation and key failures remain possible
D21	public_key_cryptography	Public-Key Cryptography	cryptographic_protocol_design	[]	Separate public verification or encryption operations from a protected private operation	Suitable mathematical constructions, key generation and protected secrets	Establish selected secure exchanges without a previously shared secret
D21	cryptographic_identity_management	Cryptographic Identity Management	public_key_cryptography,personal_data_stewardship	[]	Bind credentials to an accountable identity with issuance and revocation rules	Trusted enrollment, protected keys and revocation distribution	Authenticate declared identities without making credentials permanent or infallible
D21	secure_software_update	Secure Software Update	cryptographic_identity_management,version_control_systems	[]	Verify update origin and compatibility before changing installed software	Signed releases, protected verification state and recovery capacity	Distribute controlled changes while failed or malicious releases can be rejected
D21	distributed_consensus	Distributed Consensus	packet_switching,transactional_databases	[]	Coordinate agreement among separate participants under a stated fault and timing model	Actual communication links, replicated state and quorum resources	Maintain specified shared decisions while partitions can halt progress
D21	distributed_storage_replication	Distributed Storage Replication	file_system_organization,packet_switching	[]	Keep managed copies across independent storage locations and reconcile their state	Multiple devices, communication capacity and consistency rules	Survive supported local losses at a cost in storage and synchronization
D21	fault_tolerant_computing	Fault-Tolerant Computing	software_verification,error_correcting_memory	[]	Detect specified component failures and transfer work to adequate redundancy	Independent capacity, failure detection and recovery plans	Continue selected services while common-cause faults and exhausted redundancy remain
D21	virtualized_computing	Virtualized Computing	memory_protection,process_scheduling	[]	Present isolated execution environments over shared physical hardware	Virtualization support, resource limits and management software	Consolidate workloads without increasing underlying processor or memory capacity
D21	resource_metered_compute_services	Resource-Metered Compute Services	virtualized_computing,material_accounting,packet_switching	[]	Allocate and account for remotely supplied computing work as a finite service	Operating servers, contracts, power and functioning network access	Rent calculation capacity while retaining fees, availability and data-transfer dependence
D21	numerical_simulation_software	Numerical Simulation Software	numerical_integration,structured_programming	[]	Execute a discretized model and track its numerical approximation error	Computing time, justified models and convergence checks	Explore model outcomes without turning simulation into empirical proof
D21	statistical_learning	Statistical Learning	statistical_inference,constrained_optimization	[]	Fit predictive relationships to data under explicit loss and evaluation criteria	Representative observations, computation and independent evaluation data	Predict selected patterns with error and distribution limits
D21	neural_network_models	Neural-Network Models	statistical_learning,matrix_algebra	[]	Fit connected parameterized transformations to an observed learning objective	Training data, optimization tools and finite computing capacity	Approximate selected relationships without guaranteeing interpretation or generalization
D21	computer_vision	Computer Vision	statistical_learning,experimental_optics	[]	Extract task-relevant features or predictions from calibrated images	Cameras or image data, computation and evaluated models	Recognize selected visual patterns while lighting and distribution shifts can cause failure
D21	speech_recognition	Speech Recognition	statistical_learning,signal_sampling	[]	Infer linguistic content from measured acoustic sequences	Microphones, language data and evaluated computational models	Transcribe supported speech with accent, noise and ambiguity limits
D21	machine_translation	Machine Translation	statistical_learning,shared_technical_lexicons	[]	Estimate correspondences between expressions in different languages	Representative bilingual evidence, computation and human review	Assist communication while context and rare meanings remain uncertain
D21	reinforcement_learning	Reinforcement Learning	statistical_learning,finite_state_models	[]	Update a decision policy from measured consequences under an explicit objective	Controlled environments, exploration resources and evaluation	Improve selected policies while mis-specified rewards can produce harmful behavior
D21	model_distribution_monitoring	Model-Distribution Monitoring	statistical_learning,statistical_sampling	[]	Compare deployed inputs and outcomes with the conditions used for evaluation	Representative monitoring data, reporting and review capacity	Detect some deteriorating predictions before treating old performance as current
D21	privacy_preserving_computation	Privacy-Preserving Computation	cryptographic_protocol_design	"[[""statistical_learning"", ""transactional_databases""]]"	Compute specified joint results while restricting disclosed information under a declared model	Suitable protocols, computing overhead and verified participant assumptions	Reduce selected data exposure with accuracy, cost or trust tradeoffs
D21	explainable_model_review	Explainable-Model Review	statistical_learning,algorithmic_decision_review	[]	Examine evidence linking model outputs to declared factors and affected decisions	Model access, representative cases and qualified reviewers	Identify some misleading behavior without equating an explanation with correctness
D21	robotic_task_planning	Robotic Task Planning	finite_state_models,constrained_optimization,electronic_machine_control	[]	Select feasible action sequences for a machine under observed constraints	Physical actuators, sensors, models and control capacity	Execute bounded tasks while unexpected conditions require replanning or intervention
D21	robotic_sensor_fusion	Robotic Sensor Fusion	statistical_inference,signal_sampling	[]	Combine heterogeneous observations while tracking uncertainty and disagreement	Calibrated sensors, synchronization and computation	Estimate machine state more robustly when assumptions and sensor coverage hold
D21	human_robot_work_coordination	Human–Robot Work Coordination	robotic_task_planning,work_rest_limits	[]	Coordinate machine actions with human presence, responsibilities and intervention	Suitable sensing, verified limits, trained people and stoppage controls	Share selected workspaces without assuming people are perfectly predictable
D21	quantum_information_models	Quantum-Information Models	atomic_physics,probability_theory,matrix_algebra	[]	Represent information processing through quantum states and measurements	Formal models and experimentally grounded state preparation	Identify different computational resources without assuming universal speedup
D21	controlled_qubit_operations	Controlled Qubit Operations	quantum_information_models,precision_thermometry	[]	Prepare, manipulate and measure selected physical quantum degrees of freedom	Qualified devices, isolation, control electronics and characterization	Perform measured operations with finite coherence and error rates
D21	quantum_error_correction	Quantum Error Correction	controlled_qubit_operations,error_detection_codes	[]	Encode logical information redundantly to detect and correct supported quantum errors	Enough controllable physical qubits, repeated measurements and classical decoding	Protect logical operations only if measured error and resource requirements are met
D21	quantum_algorithm_design	Quantum-Algorithm Design	quantum_information_models,algorithm_complexity_analysis	[]	Construct quantum procedures for specifically defined computational problems	Algorithm analysis, problem encoding and resource estimates	Identify conditional advantages while input, readout and correction costs still count
D21	hybrid_quantum_workflows	Hybrid Quantum Workflows	quantum_algorithm_design,controlled_qubit_operations,numerical_simulation_software	[]	Coordinate classical calculations with a characterized quantum device	Both physical systems, communication and measured workload evidence	Use quantum subroutines where demonstrated rather than adding a universal research bonus
D21	neuromorphic_computing	Neuromorphic Computing	neural_network_models,integrated_circuit_fabrication	[]	Implement event-driven computational elements with local state and communication	Specialized hardware, compatible algorithms and workload measurements	Reduce some workload costs while retaining precision and programming tradeoffs
D21	photonic_computing_components	Photonic Computing Components	experimental_optics,photolithographic_patterning	[]	Use optical propagation and modulation to perform specified information transformations	Fabricated optical structures, sources, detection and calibration	Process selected operations with conversion, noise and integration constraints
D21	verifiable_autonomous_research	Verifiable Autonomous Research	robotic_task_planning,software_verification,independent_replication_networks	[]	Coordinate bounded automated experiments with traceable evidence and independent checks	Qualified equipment, reviewed objectives, finite supplies and accountable oversight	Increase tested experimental throughput without declaring generated hypotheses true
