field	id	name	foundations	alternative_foundations	mechanism	operating_requirement	consequence
D03	forest_seed_source_matching	Forest Seed-Source Matching	seed_lot_identity,habitat_observation_records	[]	Choose tree propagation sources suited to observed planting conditions	Provenance records, trials and suitable seed stocks	Reduce some establishment failures without assuming one source fits every climate
D03	forest_nursery_practice	Forest Nursery Practice	forest_seed_source_matching	"[[""stem_cutting_propagation"", ""germination_trials""]]"	Raise planting stock under managed early growth conditions	Water, substrate, labor and inspected propagation material	Supply established young plants at a real nursery cost
D03	reforestation_site_preparation	Reforestation Site Preparation	soil_assays	"[[""forest_nursery_practice"", ""assisted_natural_regeneration""]]"	Prepare a disturbed site for selected regeneration while limiting further damage	Site assessment, labor and appropriate planting methods	Improve establishment where limiting conditions are addressed
D03	assisted_natural_regeneration	Assisted Natural Regeneration	habitat_observation_records,resource_use_permits	[]	Protect existing seed sources and regrowth while removing identified barriers	Local participation, protection and monitoring	Restore vegetation through existing biological capacity where it remains
D03	woodland_harvest_rotations	Woodland Harvest Rotations	forest_growth_yield_models,coppice_woodland_management	[]	Schedule harvest areas to retain planned recovery periods	Land records, enforcement and credible growth estimates	Avoid treating a harvested area as immediately replenished
D03	forest_access_impact_planning	Forest Access-Impact Planning	regional_maps,selective_tree_harvesting	[]	Lay out access to reduce unnecessary soil disturbance and fragmentation	Route surveys, harvest plans and operating supervision	Trade extraction convenience against longer-term land impacts
D03	fuel_load_surveys	Fuel-Load Surveys	forest_inventory_plots,seasonal_patterns	[]	Measure the distribution and condition of combustible vegetation	Trained surveyors and repeatable moisture and loading observations	Inform fire planning without making ignition timing predictable
D03	landscape_firebreaks	Landscape Firebreaks	fuel_load_surveys,drainage	[]	Maintain discontinuities in fuels where they can aid fire control	Suitable placement, clearing labor and continuing maintenance	Reduce some spread opportunities without stopping every fire
D03	prescribed_fire_planning	Prescribed-Fire Planning	fuel_load_surveys,seasonal_wildlife_calendars	[]	Plan a bounded vegetation treatment around weather, fuels and ecological objectives	Qualified crews, authority, monitoring and contingency capacity	Alter fuels or habitat only under suitable controlled conditions
D03	post_fire_watershed_stabilization	Post-Fire Watershed Stabilization	watershed_boundary_surveys,soil_infiltration_trials	[]	Identify and treat exposed areas most likely to shed damaging runoff or sediment	Rapid surveys, suitable materials and maintenance	Reduce selected erosion risks while natural recovery proceeds
D03	riparian_buffer_management	Riparian Buffer Management	watershed_boundary_surveys,habitat_observation_records	[]	Retain or restore vegetation beside waterways with suitable width and continuity	Land access, site-specific planting and protection	Intercept some runoff and retain habitat without filtering every pollutant
D03	stream_bank_bioengineering	Stream-Bank Bioengineering	riparian_buffer_management,structural_load_testing	[]	Combine living vegetation with structural elements suited to bank forces	Hydraulic assessment, plant material and maintenance	Stabilize selected banks while preserving some ecological function
D03	wetland_hydrology_restoration	Wetland Hydrology Restoration	watershed_boundary_surveys,habitat_observation_records	[]	Restore appropriate water timing and connectivity to a degraded wetland	Hydrologic assessment, land agreements and control structures	Support wetland recovery where water and propagules are available
D03	floodplain_reconnection	Floodplain Reconnection	wetland_hydrology_restoration,stormwater_detention	[]	Restore defined exchanges between a river and its floodplain	Flood-risk planning, land access and altered barriers	Recover storage and habitat while changing local inundation exposure
D03	fish_passage_design	Fish Passage Design	flow_continuity,seasonal_wildlife_calendars	[]	Provide a route past an artificial obstacle suited to target species	Hydraulic design, suitable flow and monitoring	Restore some movement without guaranteeing passage for every organism
D03	stream_environmental_flows	Stream Environmental Flows	water_allocation_compacts,seasonal_wildlife_calendars	[]	Reserve a specified flow regime for ecological functions	Hydrologic records, competing-user agreements and monitoring	Constrain withdrawals to retain selected river processes
D03	sediment_budget_accounts	Sediment Budget Accounts	sediment_provenance,watershed_boundary_surveys	[]	Track sources, storage and movement of sediment through a catchment	Sampling, surveys and repeatable estimates	Identify interventions that move rather than solve erosion problems
D03	gully_erosion_control	Gully-Erosion Control	sediment_budget_accounts,contour_cultivation	[]	Reduce concentrated runoff energy and stabilize active erosion channels	Catchment treatment, suitable structures and upkeep	Limit gully expansion within design and flow constraints
D03	wind_erosion_shelterbelts	Wind-Erosion Shelterbelts	forest_nursery_practice,habitat_observation_records	[]	Place vegetation to reduce near-ground wind over vulnerable soil	Land, suitable species and establishment care	Reduce some wind erosion while consuming growing space and water
D03	saline_soil_reclamation	Saline-Soil Reclamation	soil_assays,drainage	[]	Manage salt movement through a assessed soil-water system	Suitable water, drainage and disposal of mobilized salts	Recover some productive capacity without making salts disappear
D03	soil_organic_matter_accounts	Soil Organic-Matter Accounts	crop_residue_cover,soil_assays	[]	Track additions, decomposition and removal of soil organic material	Representative measurements and management records	Distinguish temporary residue inputs from retained soil change
D03	soil_compaction_diagnosis	Soil-Compaction Diagnosis	soil_infiltration_trials,stress_strain_relations	[]	Compare resistance, pore behavior and root restriction after loading	Sampling, instruments and knowledge of moisture conditions	Target traffic or remediation instead of assuming all dense soil is damaged
D03	controlled_traffic_farming	Controlled-Traffic Farming	soil_compaction_diagnosis,geometric_survey	[]	Confine repeated machinery loads to designated paths	Compatible machinery widths, guidance and maintained lanes	Reduce repeated compaction over the remaining growing area
D03	agroforestry_design	Agroforestry Design	forest_nursery_practice,mixed_species_cropping	[]	Combine trees and agricultural uses with managed spatial and temporal interaction	Compatible species, land planning and long-term maintenance	Diversify outputs while managing competition for light, water and labor
D03	pollinator_habitat_networks	Pollinator Habitat Networks	orchard_pollination_planning,habitat_observation_records	[]	Maintain connected nesting and forage opportunities for suitable pollinators	Habitat area, compatible vegetation and disturbance control	Support pollination capacity where habitat is limiting
D03	integrated_pest_monitoring	Integrated Pest Monitoring	ecological_transects,field_variety_trials	[]	Track crop damage, pest presence and beneficial organisms before choosing interventions	Trained scouts, identification and repeated records	Replace routine action with evidence of current conditions
D03	pest_action_thresholds	Pest Action Thresholds	integrated_pest_monitoring	"[[""industrial_job_costing"", ""barter_equivalence_tables""]]"	Compare expected damage and intervention costs under explicit ecological constraints	Local evidence, uncertainty estimates and available responses	Avoid some unnecessary interventions without guaranteeing zero crop loss
D03	biological_pest_control	Biological Pest Control	integrated_pest_monitoring,habitat_observation_records	[]	Use assessed natural enemies to suppress a target pest	Species-specific evidence, containment where needed and monitoring	Reduce target pressure while retaining non-target and establishment risks
D03	crop_pest_exclusion	Crop-Pest Exclusion	integrated_pest_monitoring,woven_carriers	[]	Separate vulnerable crops from selected pests using physical barriers	Suitable mesh or structures and access management	Reduce entry while changing ventilation, pollination and labor demands
D03	invasive_species_screening	Invasive-Species Screening	habitat_observation_records,commodity_quality_grading	[]	Assess introduced organisms and associated material for specified establishment risks	Identification expertise, inspection and evidence of local susceptibility	Reduce some introductions without detecting every hidden organism
D03	invasive_species_early_detection	Invasive-Species Early Detection	invasive_species_screening,ecological_detection_models	[]	Survey likely entry and establishment sites with a defined detection strategy	Observers, diagnostic support and reporting	Find some introductions while populations may still be localized
D03	invasive_species_response_plans	Invasive-Species Response Plans	invasive_species_early_detection,emergency_coordination_centers	[]	Prepare authorized containment or removal actions for a detected introduction	Trained crews, resources and species-specific methods	Act earlier while success remains uncertain and context dependent
D03	habitat_corridor_planning	Habitat Corridor Planning	regional_maps,seasonal_wildlife_calendars	[]	Retain or restore connections that target organisms can actually traverse	Land agreements, species evidence and monitoring	Reduce some isolation while potentially transmitting disease or invasive species
D03	protected_area_zoning	Protected-Area Zoning	habitat_observation_records,resource_use_permits	[]	Assign different permitted activities within a conservation area	Ecological evidence, affected-community participation and enforcement	Manage pressures while making access and livelihood tradeoffs explicit
D03	community_resource_monitoring	Community Resource Monitoring	common_land_boundaries,ecological_transects	[]	Train and support local users to record agreed resource conditions	Shared methods, equipment and credible reporting	Broaden observations while requiring trust and quality control
D03	biodiversity_reference_sites	Biodiversity Reference Sites	vegetation_quadrats,protected_area_zoning	[]	Maintain comparison locations for observing ecological change	Long-term access, documentation and sampling continuity	Distinguish some intervention effects from broader background changes
D03	ecological_restoration_targets	Ecological Restoration Targets	biodiversity_reference_sites,habitat_observation_records	[]	Define measurable recovery objectives and acceptable uncertainty	Reference evidence, stakeholders and monitoring plans	Make restoration success assessable without assuming one timeless natural state
D03	adaptive_land_management	Adaptive Land Management	ecological_restoration_targets,statistical_inference	[]	Update management from monitored outcomes using explicit decision rules	Continuing measurements, authority and capacity to change practice	Learn from interventions rather than repeating a fixed prescription
D03	landscape_remote_sensing	Landscape Remote Sensing	powered_flight,experimental_optics,regional_maps	[]	Interpret spatially extensive measurements taken from a remote platform	Sensors, georeferencing and field checks	Map change over larger areas while retaining classification uncertainty
D03	ecological_change_detection	Ecological Change Detection	statistical_inference	"[[""landscape_remote_sensing"", ""biodiversity_reference_sites""]]"	Compare compatible observations through time while separating noise from change	Calibrated data, reference samples and analysts	Identify candidate change areas rather than assuming every pixel difference is real
D03	forest_carbon_measurement	Forest Carbon Measurement	forest_inventory_plots,soil_organic_matter_accounts	[]	Estimate carbon in biomass and soils with defined boundaries and uncertainty	Field measurements, appropriate models and repeated inventories	Track retained carbon without treating a planting promise as stored carbon
D03	conservation_genetic_sampling	Conservation Genetic Sampling	population_mark_recapture,data_provenance_tracking	[]	Collect representative identified biological samples for later diversity analysis	Qualified collection, preservation and traceable records	Enable genetic assessment without itself supplying a sequencing method
D03	assisted_species_movement_review	Assisted Species-Movement Review	invasive_species_screening,ecological_change_detection	[]	Assess proposed relocation against climate suitability and recipient-ecosystem risks	Evidence, authorization and long-term monitoring	Permit or reject a bounded relocation rather than assuming movement is always beneficial
D03	urban_heat_ecology	Urban Heat Ecology	urban_street_plans,precision_thermometry,vegetation_quadrats	[]	Measure interactions among surfaces, vegetation, shade and local temperatures	Spatial observations and site-specific trials	Target heat reduction while accounting for water and maintenance needs
D03	green_infrastructure_networks	Green-Infrastructure Networks	urban_heat_ecology,infiltration_basins,habitat_corridor_planning	[]	Connect vegetated urban systems around measured cooling, drainage and habitat functions	Land, engineering, planting and continuing stewardship	Combine selected functions without counting each benefit independently of shared limits
D03	closed_ecosystem_experiments	Closed-Ecosystem Experiments	closed_habitat_material_accounts,ecological_transects	[]	Observe material cycling and biological stability within a bounded experimental system	Containment, sensors, controls and recoverable intervention capacity	Test closure assumptions rather than declaring self-sufficiency from short survival
D03	artificial_habitat_ecology	Artificial-Habitat Ecology	closed_ecosystem_experiments,habitat_food_balance	[]	Design managed biological communities around measured habitat service needs	Qualified organisms, controlled conditions and ongoing care	Support selected recycling or habitat functions with residual inputs and waste
D03	long_duration_ecological_stewardship	Long-Duration Ecological Stewardship	adaptive_land_management,long_horizon_public_trusts	[]	Maintain responsibility, observations and resources for ecological work across generations	Durable institutions, funding and transferable local knowledge	Sustain stewardship without assuming future staff or resources are guaranteed
